274 1009133 1009222 1012755 838654 231.54445057979018 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00134.m4s
276 1017271 1017359 1019302 680806 335.20728705071394 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00135.m4s
278 1025316 1025408 1028173 687349 240.58417920896045 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00136.m4s
280 1033191 1033276 1038351 787742 152.66317829457364 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00137.m4s
282 1040865 1040956 1045486 1108147 239.80675178532786 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00138.m4s
284 1049000 1049086 1052627 1038484 286.32037496553625 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00139.m4s
286 1057144 1057234 1061325 958494 229.2499402056924 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00140.m4s
289 1065340 1065431 1070221 1098301 225.01557057979923 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00141.m4s
290 1073239 1073324 1076645 783998 230.1814445096888 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00142.m4s
292 1081159 1081255 1099415 1888991 103.47233786152498 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00143.m4s
293 1099443 1099532 1109885 2468810 236.43076039072974 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00144.m4s
296 1109910 1110687 1112820 525649 180.63539518900345 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00145.m4s
298 1112832 1113616 1117684 1132410 233.39035449299257 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00146.m4s
299 1117700 1117789 1120158 614930 250.17493897477624 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00147.m4s
302 1121169 1121929 1124226 542230 177.37324174026824 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00148.m4s
304 1129237 1129326 1131205 355186 180.48069105691056 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00149.m4s
306 1137216 1137298 1138694 346776 234.62516914749662 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00150.m4s
309 1145206 1145292 1146924 409132 238.14435389988358 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00151.m4s
310 1152939 1153023 1154271 347481 260.8716216216216 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00152.m4s
312 1161282 1161368 1162790 350501 232.42771883289126 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00153.m4s
314 1169303 1169388 1170919 353926 219.01361386138615 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00154.m4s
317 1176931 1177022 1179158 353202 158.59991019308487 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00155.m4s
318 1185175 1185260 1186805 351234 215.48098159509203 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00156.m4s
320 1193315 1193402 1194973 356290 214.89143546441497 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00157.m4s
322 1200985 1201071 1203028 396970 194.30739109153205 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00158.m4s
324 1209039 1209145 1214507 577930 105.69312362838332 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00159.m4s
326 1217021 1217119 1221877 548013 112.85275947281713 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00160.m4s
328 1224888 1224980 1228829 501300 127.20121796498351 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00161.m4s
330 1233339 1233432 1235371 341857 168.23671259842519 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00162.m4s
332 1240882 1240968 1243432 393328 154.24627450980392 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00163.m4s
334 1248943 1249030 1250979 448286 220.17976424361493 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00164.m4s
336 1256990 1257075 1260479 852714 244.40068787618227 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00165.m4s
338 1264992 1265083 1267377 563958 236.46037735849058 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00166.m4s
340 1272889 1272978 1276327 843951 245.47731239092496 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00167.m4s
342 1281342 1281432 1285332 1050646 263.3197994987469 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00168.m4s
344 1289347 1289437 1292559 1021573 318.0488792029888 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00169.m4s
346 1297074 1297164 1299233 670392 310.5104214914312 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00170.m4s
348 1305247 1305337 1308973 940453 252.40284487385938 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00171.m4s
350 1312986 1313073 1314646 437138 263.3361445783133 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00172.m4s
352 1321159 1321245 1323670 781238 311.126244524094 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00173.m4s
354 1329185 1329272 1334069 1151017 235.6709664209664 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00174.m4s
356 1337083 1337170 1341039 1329388 336.04347826086956 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00175.m4s
358 1345055 1345141 1347765 630592 232.69077490774907 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00176.m4s
360 1353277 1353363 1357218 523571 132.8523217457498 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00177.m4s
362 1361229 1361316 1363352 496833 234.02402260951484 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00178.m4s
364 1368865 1368950 1370996 528088 247.8122946973252 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00179.m4s
366 1377007 1377098 1379205 481072 218.8680618744313 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00180.m4s
368 1385217 1385303 1393195 1772860 222.21860115317122 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00181.m4s
369 1393216 1393303 1418478 3002719 118.86307497426965 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00182.m4s
371 1418511 1418597 1425151 1554833 234.16159638554217 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00183.m4s
373 1425176 1425562 1437241 2858676 236.9395772896809 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00184.m4s
376 1437277 1437974 1445168 1741712 220.72132809529845 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00185.m4s
377 1445193 1445283 1459115 3268341 234.7608820571757 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00186.m4s
379 1459147 1459239 1468377 2158782 233.8875406283857 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00187.m4s
381 1468414 1468503 1472835 1097040 248.1429540827867 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00188.m4s
383 1472857 1473660 1478588 1252243 218.50340254754843 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00189.m4s
385 1478612 1479260 1492557 3170555 227.36141986375046 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00190.m4s
387 1492590 1492679 1499212 985069 148.75702204771972 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00191.m4s
389 1499231 1500576 1508499 1600542 172.6955114372033 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00192.m4s
391 1508521 1508625 1510307 508129 284.506718924972 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00193.m4s
393 1510322 1511142 1521960 2316785 199.0707166179756 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00194.m4s
395 1521987 1522076 1529907 1178961 148.8587121212121 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00195.m4s
397 1529929 1531324 1539854 874149 88.07546599496222 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00196.m4s
399 1539870 1541827 1545145 461343 87.45838862559242 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00197.m4s
401 1545158 1546653 1565598 2945919 144.12519569471624 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00198.m4s
403 1565631 1565722 1569800 943540 226.32285919884865 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00199.m4s
405 1569816 1571005 1581309 2551918 222.04106847646395 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00200.m4s
407 1581340 1581429 1588615 1792174 246.346941580756 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00201.m4s
409 1588638 1588725 1596417 1707950 219.5590692891117 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00202.m4s
412 1596440 1597188 1611061 3959061 270.77908487791535 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream7-00203.m4s
